Wins: 861, Loses: 132, Loses on first: 0, Undecided: 7
0.172 0.054 0.108 0.268 0.073 0.027 0.018 0.097 0.165 0.483
0.231 0.086 0.506 0.350 0.201 0.223 0.185 0.149 0.119 0.379
0.178 0.258 0.013 0.017 0.068 0.064 0.096 0.449 0.336 0.168
0.373 0.340 0.088 0.035 0.250 0.069 0.036 0.402 0.660 0.339
0.300 0.104 0.636 0.026 0.085 0.234 0.160 0.460 0.369 0.245
0.284 0.153 0.285 0.340 0.558 0.303 0.468 0.402 0.371 0.467
0.753 0.153 0.516 0.296 0.382 0.300 0.463 0.436 0.344 0.546

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 0.074 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.185 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.074 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.593 0.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.370 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.148 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.481 0.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.222 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.222 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.074 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.093 0.092 0.164 0.629 0.251 0.002 0.014 0.133 0.483 0.373
0.390 0.104 0.154 0.005 0.051 0.012 0.008 0.006 0.199 0.409
0.068 0.015 0.111 0.051 0.019 0.013 0.028 0.050 0.032 0.052
0.053 0.036 0.021 0.013 0.002 0.003 0.001 0.005 0.037 0.683
0.226 0.143 0.303 0.024 0.017 0.017 0.007 0.008 0.006 0.187
0.180 0.048 0.001 0.003 0.008 0.002 0.009 0.237 0.035 0.021
0.200 0.176 0.031 0.005 0.091 0.015 0.007 0.084 0.636 0.181
0.108 0.118 0.311 0.001 0.005 0.048 0.049 0.180 0.475 0.329
0.078 0.036 0.186 0.091 0.202 0.276 0.548 0.234 0.176 0.569
0.460 0.049 0.499 0.083 0.241 0.307 0.688 0.695 0.139 0.381

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.025 0.081 0.137 0.112 0.056 0.000
1.000 1.000 1.000 1.000 0.137 1.000 1.000 1.000 1.000 0.336
1.000 1.000 1.000 1.000 0.238 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.171 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.160 0.496 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.143 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.143 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.377 0.213 0.281 0.585 0.685 0.001 0.000 0.255 0.376 0.931
0.798 0.006 0.380 0.000 0.038 0.000 0.001 0.000 0.693 0.439
0.042 0.006 0.012 0.220 0.000 0.127 0.002 0.101 0.049 0.022
0.023 0.003 0.029 0.000 0.000 0.001 0.000 0.004 0.020 0.806
0.084 0.031 0.729 0.001 0.002 0.100 0.019 0.006 0.110 0.692
0.237 0.064 0.000 0.003 0.005 0.062 0.002 0.602 0.329 0.190
0.208 0.032 0.007 0.001 0.504 0.020 0.010 0.779 0.947 0.861
0.075 0.229 0.415 0.003 0.071 0.823 0.628 0.634 0.540 0.626
0.028 0.307 0.768 0.177 0.456 0.194 0.329 0.602 0.282 0.800
0.940 0.286 0.886 0.525 0.051 0.085 0.995 0.740 0.438 0.366

True risk factors:
1.000 1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.167 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.333 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.375 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.375 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.375 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.375 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.333 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.167 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.107 0.102 0.159 0.666 0.391 0.002 0.005 0.236 0.313 0.745
0.499 0.072 0.266 0.002 0.064 0.003 0.005 0.004 0.393 0.421
0.097 0.014 0.050 0.102 0.008 0.038 0.017 0.130 0.039 0.047
0.075 0.050 0.033 0.006 0.001 0.003 0.000 0.009 0.041 0.757
0.261 0.219 0.304 0.006 0.007 0.055 0.015 0.010 0.013 0.369
0.229 0.031 0.000 0.007 0.010 0.007 0.011 0.295 0.103 0.067
0.183 0.129 0.021 0.005 0.229 0.023 0.018 0.151 0.749 0.458
0.116 0.185 0.392 0.002 0.010 0.200 0.200 0.298 0.446 0.465
0.053 0.099 0.345 0.120 0.207 0.330 0.550 0.379 0.205 0.678
0.603 0.109 0.625 0.203 0.186 0.232 0.904 0.816 0.175 0.482

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.764 0.378 0.249
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.163 0.249 0.185 0.099 0.279 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.086 1.000 1.000 1.000 0.657 1.000
1.000 1.000 1.000 1.000 0.000 0.086 0.279 0.227 0.142 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.141 0.249 0.213 0.590 0.364 0.008 0.113 0.111 0.535 0.287
0.421 0.296 0.267 0.032 0.297 0.036 0.022 0.018 0.481 0.355
0.077 0.028 0.316 0.136 0.028 0.219 0.072 0.088 0.188 0.124
0.098 0.028 0.053 0.144 0.016 0.007 0.004 0.033 0.111 0.378
0.191 0.039 0.443 0.182 0.074 0.116 0.054 0.039 0.041 0.342
0.175 0.156 0.003 0.004 0.025 0.017 0.043 0.308 0.238 0.047
0.216 0.196 0.035 0.008 0.151 0.018 0.011 0.292 0.643 0.275
0.219 0.053 0.606 0.004 0.026 0.140 0.082 0.371 0.290 0.280
0.120 0.041 0.209 0.253 0.455 0.328 0.421 0.389 0.267 0.422
0.676 0.096 0.371 0.257 0.223 0.162 0.489 0.438 0.257 0.444

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.830 1.000 1.000 1.000 0.830 0.271 1.000 1.000 1.000 1.000
0.425 1.000 1.000 1.000 0.887 0.206 0.166 0.150 0.223 0.142
0.243 1.000 1.000 1.000 1.000 1.000 0.158 1.000 1.000 1.000
0.081 1.000 1.000 1.000 1.000 1.000 0.668 0.206 0.085 1.000
0.000 0.486 1.000 1.000 1.000 1.000 1.000 1.000 0.328 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.328 1.000
Torch risk factors:
0.230 0.191 0.324 0.431 0.305 0.054 0.153 0.213 0.549 0.309
0.433 0.424 0.207 0.087 0.179 0.323 0.074 0.084 0.263 0.320
0.228 0.124 0.337 0.289 0.174 0.106 0.224 0.108 0.155 0.266
0.180 0.152 0.172 0.168 0.068 0.044 0.046 0.072 0.213 0.463
0.278 0.203 0.365 0.209 0.288 0.049 0.124 0.099 0.087 0.167
0.328 0.280 0.059 0.046 0.065 0.043 0.195 0.255 0.124 0.085
0.331 0.475 0.209 0.122 0.171 0.116 0.061 0.198 0.508 0.241
0.202 0.258 0.399 0.053 0.104 0.149 0.174 0.204 0.411 0.273
0.214 0.252 0.295 0.248 0.364 0.268 0.490 0.357 0.382 0.316
0.514 0.157 0.533 0.178 0.247 0.456 0.378 0.353 0.313 0.447

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.180 0.336 0.375 0.266 0.109 0.000 0.070 0.539 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.156 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.391 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.844
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.844
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.844 0.844 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.395 0.315 0.317 0.544 0.398 0.011 0.011 0.350 0.348 0.809
0.454 0.058 0.347 0.005 0.152 0.006 0.020 0.018 0.515 0.562
0.177 0.030 0.070 0.216 0.010 0.102 0.025 0.267 0.117 0.189
0.198 0.052 0.091 0.009 0.006 0.025 0.003 0.035 0.158 0.635
0.294 0.199 0.550 0.012 0.018 0.172 0.045 0.042 0.182 0.478
0.449 0.112 0.002 0.057 0.047 0.093 0.046 0.606 0.298 0.232
0.217 0.178 0.055 0.029 0.378 0.117 0.136 0.505 0.761 0.723
0.212 0.383 0.320 0.034 0.138 0.681 0.452 0.572 0.700 0.563
0.092 0.275 0.596 0.238 0.283 0.251 0.456 0.496 0.394 0.713
0.748 0.255 0.738 0.298 0.225 0.260 0.938 0.682 0.426 0.550

True risk factors:
1.000 1.000 1.000 0.122 0.077 0.122 0.135 0.045 0.000 1.000
1.000 1.000 1.000 0.527 1.000 1.000 1.000 1.000 0.090 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.225 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.381 0.020
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.155
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.426
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.122 0.140 0.144 0.309 0.179 0.019 0.071 0.216 0.358 0.469
0.301 0.104 0.301 0.009 0.074 0.034 0.022 0.050 0.286 0.413
0.114 0.019 0.072 0.062 0.048 0.070 0.041 0.109 0.063 0.115
0.116 0.127 0.058 0.027 0.017 0.019 0.009 0.052 0.102 0.543
0.279 0.152 0.224 0.038 0.041 0.083 0.049 0.032 0.048 0.197
0.418 0.070 0.004 0.032 0.015 0.026 0.056 0.309 0.126 0.059
0.228 0.228 0.117 0.024 0.298 0.072 0.121 0.131 0.613 0.388
0.162 0.229 0.313 0.024 0.054 0.184 0.257 0.271 0.343 0.297
0.251 0.202 0.320 0.333 0.239 0.251 0.455 0.315 0.251 0.539
0.446 0.159 0.473 0.086 0.334 0.425 0.542 0.565 0.183 0.468

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.640 0.360 0.221
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.686 1.000 1.000
1.000 1.000 0.630 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.212 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.037 0.037 0.072 0.244 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.047 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.047 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.371 0.285 0.387 0.644 0.606 0.028 0.095 0.327 0.510 0.648
0.663 0.156 0.471 0.038 0.393 0.018 0.057 0.035 0.762 0.472
0.246 0.076 0.137 0.175 0.044 0.404 0.069 0.308 0.280 0.147
0.177 0.073 0.123 0.079 0.019 0.022 0.004 0.059 0.113 0.577
0.299 0.150 0.645 0.059 0.063 0.357 0.125 0.138 0.133 0.548
0.368 0.110 0.005 0.029 0.056 0.069 0.047 0.658 0.484 0.198
0.368 0.204 0.056 0.025 0.359 0.104 0.084 0.551 0.778 0.613
0.340 0.152 0.579 0.024 0.101 0.461 0.432 0.698 0.453 0.439
0.174 0.216 0.519 0.411 0.399 0.398 0.430 0.529 0.378 0.610
0.719 0.331 0.653 0.534 0.355 0.268 0.847 0.732 0.438 0.641

True risk factors:
1.000 1.000 1.000 0.638 0.254 0.231 0.077 0.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.169 0.115 0.115
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.400 1.000 1.000
1.000 1.000 0.985 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.446 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.446 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.985 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.638 0.254 0.254 0.100
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.245 0.333 0.283 0.255 0.236 0.033 0.073 0.246 0.519 0.573
0.301 0.050 0.380 0.006 0.129 0.014 0.045 0.071 0.371 0.503
0.098 0.020 0.074 0.069 0.017 0.091 0.032 0.240 0.112 0.251
0.176 0.046 0.037 0.026 0.014 0.025 0.014 0.103 0.131 0.605
0.273 0.076 0.252 0.055 0.036 0.221 0.067 0.051 0.164 0.397
0.290 0.116 0.002 0.065 0.049 0.062 0.053 0.461 0.322 0.228
0.189 0.132 0.074 0.015 0.337 0.178 0.272 0.358 0.582 0.647
0.224 0.257 0.183 0.048 0.154 0.536 0.462 0.441 0.392 0.310
0.254 0.277 0.395 0.373 0.354 0.217 0.508 0.377 0.306 0.701
0.551 0.301 0.525 0.151 0.345 0.378 0.667 0.498 0.255 0.442

True risk factors:
0.056 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.573
0.056 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.000 0.150 0.375 0.948 1.000 1.000 1.000 1.000 1.000 1.000
0.404 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.326 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.386 0.101 0.101 0.101
1.000 1.000 1.000 1.000 1.000 0.423 0.049 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.498 0.049 1.000 1.000 1.000 1.000
Torch risk factors:
0.391 0.553 0.458 0.454 0.400 0.261 0.409 0.384 0.638 0.475
0.405 0.362 0.437 0.215 0.466 0.356 0.415 0.375 0.466 0.597
0.411 0.252 0.424 0.263 0.341 0.328 0.364 0.446 0.389 0.468
0.451 0.315 0.253 0.301 0.296 0.208 0.277 0.302 0.422 0.565
0.574 0.449 0.484 0.381 0.305 0.444 0.223 0.372 0.351 0.489
0.369 0.429 0.243 0.286 0.435 0.285 0.340 0.554 0.417 0.416
0.447 0.387 0.348 0.248 0.431 0.326 0.455 0.407 0.519 0.503
0.455 0.337 0.385 0.317 0.328 0.423 0.415 0.448 0.522 0.436
0.412 0.344 0.434 0.421 0.441 0.348 0.651 0.421 0.496 0.550
0.501 0.360 0.477 0.385 0.600 0.492 0.522 0.570 0.339 0.571

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.000 0.122 0.213 0.140 0.018
1.000 1.000 1.000 1.000 1.000 0.122 1.000 1.000 1.000 0.750
1.000 1.000 1.000 1.000 1.000 0.305 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 0.183 0.854 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.122 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.305 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.146 0.329 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.329 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.329 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.282 0.228 0.319 0.543 0.597 0.000 0.000 0.224 0.377 0.969
0.821 0.000 0.321 0.000 0.017 0.000 0.000 0.000 0.832 0.674
0.012 0.000 0.002 0.089 0.000 0.079 0.000 0.125 0.038 0.005
0.006 0.000 0.007 0.000 0.000 0.000 0.000 0.000 0.004 0.902
0.065 0.010 0.829 0.000 0.000 0.089 0.002 0.000 0.062 0.867
0.147 0.026 0.000 0.001 0.001 0.039 0.000 0.768 0.426 0.143
0.123 0.004 0.001 0.000 0.702 0.011 0.005 0.941 0.961 0.948
0.027 0.137 0.231 0.000 0.023 0.955 0.840 0.797 0.747 0.758
0.014 0.235 0.887 0.181 0.293 0.069 0.244 0.569 0.169 0.943
0.949 0.147 0.943 0.427 0.021 0.056 1.000 0.756 0.313 0.268

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.231 0.085 0.214 0.150
1.000 1.000 1.000 1.000 0.594 0.167 0.038 1.000 1.000 1.000
1.000 1.000 1.000 0.427 0.107 1.000 1.000 1.000 1.000 1.000
0.150 0.214 0.085 0.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.214 0.292 0.378 0.548 0.326 0.039 0.174 0.167 0.632 0.276
0.435 0.300 0.235 0.069 0.240 0.134 0.088 0.048 0.335 0.515
0.139 0.085 0.402 0.164 0.130 0.108 0.151 0.144 0.204 0.218
0.156 0.071 0.078 0.117 0.037 0.022 0.024 0.035 0.153 0.584
0.327 0.169 0.450 0.234 0.127 0.104 0.066 0.073 0.046 0.313
0.181 0.247 0.023 0.015 0.073 0.027 0.061 0.335 0.149 0.092
0.311 0.366 0.084 0.039 0.206 0.071 0.031 0.236 0.565 0.253
0.254 0.143 0.487 0.012 0.042 0.135 0.090 0.328 0.544 0.330
0.230 0.092 0.266 0.205 0.376 0.308 0.579 0.299 0.342 0.510
0.614 0.103 0.519 0.221 0.340 0.350 0.559 0.513 0.265 0.479

True risk factors:
0.124 0.175 0.111 0.026 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.068 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.197 0.081 0.107 0.043 0.000 1.000 1.000
1.000 1.000 1.000 0.530 1.000 1.000 1.000 0.085 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.150 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.402 0.188 0.124
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.161 0.159 0.218 0.526 0.336 0.008 0.010 0.339 0.265 0.764
0.526 0.069 0.297 0.005 0.053 0.006 0.007 0.010 0.491 0.499
0.126 0.018 0.068 0.159 0.019 0.062 0.020 0.125 0.037 0.079
0.112 0.094 0.064 0.011 0.004 0.011 0.001 0.029 0.073 0.636
0.302 0.195 0.311 0.008 0.017 0.090 0.047 0.017 0.038 0.364
0.427 0.051 0.001 0.021 0.010 0.021 0.034 0.317 0.122 0.098
0.204 0.220 0.066 0.018 0.403 0.072 0.053 0.202 0.781 0.538
0.141 0.412 0.459 0.016 0.051 0.345 0.292 0.389 0.490 0.495
0.118 0.279 0.465 0.203 0.249 0.357 0.468 0.446 0.230 0.701
0.668 0.205 0.614 0.188 0.208 0.363 0.882 0.732 0.281 0.524

True risk factors:
1.000 0.000 0.048 0.120 0.084 0.036 1.000 1.000 1.000 1.000
1.000 0.289 1.000 1.000 1.000 0.349 0.349 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.383 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.094 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.022 0.070 0.166 0.325 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.398
Torch risk factors:
0.524 0.457 0.484 0.413 0.414 0.071 0.088 0.481 0.371 0.715
0.494 0.232 0.443 0.072 0.278 0.089 0.109 0.136 0.442 0.482
0.445 0.190 0.221 0.449 0.065 0.275 0.171 0.461 0.257 0.295
0.274 0.279 0.327 0.062 0.062 0.227 0.062 0.176 0.343 0.587
0.418 0.465 0.546 0.087 0.129 0.247 0.162 0.202 0.365 0.519
0.575 0.243 0.054 0.309 0.209 0.305 0.155 0.564 0.412 0.404
0.417 0.328 0.283 0.196 0.418 0.270 0.365 0.577 0.723 0.640
0.350 0.444 0.343 0.204 0.397 0.625 0.496 0.547 0.586 0.616
0.210 0.410 0.622 0.334 0.417 0.349 0.548 0.463 0.615 0.601
0.617 0.449 0.634 0.459 0.328 0.353 0.814 0.665 0.537 0.497

True risk factors:
0.524 0.643 0.405 0.345 0.226 0.107 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.821 1.000 0.107 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.786 0.250 0.071
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.190
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.310
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.238
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.119
1.000 1.000 1.000 1.000 1.000 1.000 0.345 0.238 0.119 0.000
1.000 1.000 1.000 1.000 1.000 0.524 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.345 1.000 1.000 1.000 1.000
Torch risk factors:
0.067 0.073 0.074 0.203 0.088 0.011 0.096 0.108 0.453 0.253
0.170 0.083 0.256 0.004 0.059 0.036 0.015 0.041 0.127 0.364
0.049 0.007 0.037 0.018 0.033 0.035 0.025 0.061 0.044 0.095
0.066 0.069 0.021 0.020 0.010 0.007 0.006 0.033 0.066 0.544
0.217 0.072 0.141 0.045 0.033 0.040 0.027 0.020 0.024 0.115
0.287 0.050 0.002 0.011 0.007 0.009 0.032 0.273 0.080 0.024
0.152 0.179 0.087 0.009 0.168 0.035 0.081 0.067 0.490 0.301
0.133 0.110 0.175 0.008 0.023 0.080 0.169 0.163 0.202 0.140
0.270 0.119 0.192 0.329 0.212 0.145 0.405 0.190 0.200 0.430
0.303 0.078 0.406 0.024 0.375 0.406 0.284 0.403 0.097 0.410

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.394 1.000 0.848 0.909 0.303 0.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.303 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.758 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.394 1.000 1.000 1.000 1.000
Torch risk factors:
0.268 0.194 0.244 0.626 0.557 0.007 0.007 0.282 0.407 0.773
0.619 0.055 0.348 0.004 0.089 0.003 0.008 0.005 0.559 0.437
0.092 0.025 0.066 0.214 0.008 0.111 0.015 0.126 0.061 0.109
0.096 0.023 0.052 0.010 0.002 0.007 0.000 0.023 0.055 0.733
0.191 0.108 0.428 0.013 0.016 0.173 0.071 0.019 0.068 0.489
0.308 0.091 0.001 0.013 0.013 0.032 0.025 0.487 0.243 0.207
0.217 0.179 0.038 0.012 0.389 0.067 0.027 0.326 0.808 0.669
0.176 0.326 0.490 0.016 0.067 0.523 0.340 0.423 0.497 0.532
0.100 0.298 0.471 0.194 0.334 0.286 0.415 0.465 0.268 0.731
0.838 0.252 0.756 0.290 0.159 0.238 0.934 0.709 0.378 0.517

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.471 0.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.078 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.157 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.176 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.176 0.000 0.078 0.196 0.137
1.000 0.882 1.000 1.000 1.000 0.373 0.392 1.000 1.000 1.000
1.000 0.882 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.059 0.036 0.093 0.719 0.305 0.000 0.001 0.170 0.217 0.707
0.506 0.024 0.161 0.001 0.016 0.001 0.001 0.001 0.379 0.366
0.058 0.003 0.018 0.035 0.003 0.007 0.005 0.045 0.008 0.018
0.035 0.031 0.015 0.002 0.000 0.001 0.000 0.002 0.013 0.722
0.201 0.107 0.210 0.001 0.002 0.016 0.003 0.002 0.002 0.236
